user_id,plan_id,plan_name,billing_cycle,status,mrr,start_date,end_date,cancellation_reason
1343,2,Starter,monthly,canceled,15.0,2024-07-04,2025-06-29,Missing features
1344,1,Free,monthly,active,0.0,2024-06-08,,
1345,7,Enterprise,annual,active,165.83,2026-02-03,,
1346,1,Free,monthly,active,0.0,2024-02-12,,
1347,6,Enterprise,monthly,active,199.0,2024-09-29,,
1348,3,Starter,annual,canceled,12.5,2024-10-18,2025-07-02,Missing features
1349,3,Starter,annual,canceled,12.5,2024-05-10,2025-10-27,Switched to competitor
1350,4,Pro,monthly,canceled,49.0,2025-09-01,2026-03-07,Too expensive
1351,1,Free,monthly,canceled,0.0,2026-01-12,2026-06-27,Missing features
1352,1,Free,monthly,canceled,0.0,2025-11-20,2025-12-30,Switched to competitor
1353,1,Free,monthly,upgraded,0.0,2026-06-11,2026-06-30,
1354,1,Free,monthly,canceled,0.0,2025-02-23,2026-01-01,Switched to competitor
1355,3,Starter,annual,active,12.5,2024-08-13,,
1356,2,Starter,monthly,active,15.0,2024-01-21,,
1357,1,Free,monthly,canceled,0.0,2025-09-19,2025-10-25,Switched to competitor
1358,1,Free,monthly,canceled,0.0,2025-10-14,2026-03-29,Switched to competitor
1359,1,Free,monthly,active,0.0,2025-02-24,,
1360,1,Free,monthly,active,0.0,2025-04-16,,
1361,4,Pro,monthly,canceled,49.0,2025-03-25,2025-11-29,No longer needed
1362,2,Starter,monthly,active,15.0,2026-06-02,,
1363,3,Starter,annual,active,12.5,2026-05-02,,
1364,2,Starter,monthly,active,15.0,2024-08-31,,
1365,6,Enterprise,monthly,active,199.0,2025-11-09,,
1366,6,Enterprise,monthly,canceled,199.0,2025-10-05,2025-12-21,Missing features
1367,6,Enterprise,monthly,active,199.0,2025-04-20,,
1368,7,Enterprise,annual,canceled,165.83,2025-02-28,2026-06-07,Switched to competitor
1369,1,Free,monthly,active,0.0,2025-09-25,,
1370,6,Enterprise,monthly,canceled,199.0,2024-09-17,2025-02-03,Poor support experience
1371,1,Free,monthly,canceled,0.0,2025-08-21,2026-03-03,Switched to competitor
1372,1,Free,monthly,active,0.0,2024-06-30,,
1373,7,Enterprise,annual,active,165.83,2026-06-14,,
1374,1,Free,monthly,canceled,0.0,2026-05-21,2026-06-25,Poor support experience
1375,1,Free,monthly,active,0.0,2024-09-26,,
1376,4,Pro,monthly,canceled,49.0,2024-07-20,2026-03-10,No longer needed
1377,1,Free,monthly,active,0.0,2025-12-12,,
1378,1,Free,monthly,active,0.0,2024-12-20,,
1379,1,Free,monthly,active,0.0,2024-07-24,,
1380,4,Pro,monthly,active,49.0,2026-06-03,,
1381,2,Starter,monthly,active,15.0,2026-03-15,,
1382,7,Enterprise,annual,active,165.83,2024-02-11,,
1383,2,Starter,monthly,canceled,15.0,2025-12-26,2026-02-17,No longer needed
1384,3,Starter,annual,active,12.5,2024-01-07,,
1385,4,Pro,monthly,active,49.0,2024-11-22,,
1386,4,Pro,monthly,active,49.0,2025-07-10,,
1387,6,Enterprise,monthly,active,199.0,2024-06-22,,
1388,7,Enterprise,annual,active,165.83,2025-09-16,,
1389,4,Pro,monthly,active,49.0,2025-01-14,,
1390,1,Free,monthly,active,0.0,2025-04-21,,
1391,2,Starter,monthly,upgraded,15.0,2026-06-23,2026-06-30,
1392,7,Enterprise,annual,canceled,165.83,2025-09-04,2026-04-06,Too expensive
1393,4,Pro,monthly,active,49.0,2024-12-24,,
1394,4,Pro,monthly,active,49.0,2025-09-28,,
1395,1,Free,monthly,active,0.0,2025-12-23,,
1396,3,Starter,annual,canceled,12.5,2025-03-13,2025-09-24,Missing features
1397,2,Starter,monthly,active,15.0,2025-03-21,,
1398,2,Starter,monthly,active,15.0,2025-10-11,,
1399,4,Pro,monthly,canceled,49.0,2026-03-11,2026-06-13,Budget cuts
1400,1,Free,monthly,canceled,0.0,2025-09-30,2026-01-17,Switched to competitor
1401,4,Pro,monthly,canceled,49.0,2025-04-05,2025-08-29,No longer needed
1402,7,Enterprise,annual,active,165.83,2026-06-01,,
1403,2,Starter,monthly,upgraded,15.0,2026-06-23,2026-06-30,
1404,1,Free,monthly,canceled,0.0,2026-03-29,2026-05-17,Budget cuts
1405,2,Starter,monthly,canceled,15.0,2024-01-26,2024-05-01,No longer needed
1406,4,Pro,monthly,active,49.0,2024-11-06,,
1407,5,Pro,annual,active,40.83,2024-12-17,,
1408,6,Enterprise,monthly,canceled,199.0,2024-08-09,2025-02-06,Switched to competitor
1409,5,Pro,annual,canceled,40.83,2024-03-18,2026-02-18,Poor support experience
1410,1,Free,monthly,active,0.0,2024-06-16,,
1411,5,Pro,annual,canceled,40.83,2025-05-09,2025-05-31,Too expensive
1412,5,Pro,annual,active,40.83,2024-07-18,,
1413,2,Starter,monthly,canceled,15.0,2024-08-12,2025-02-11,Budget cuts
1414,6,Enterprise,monthly,active,199.0,2025-06-13,,
1415,5,Pro,annual,active,40.83,2024-05-24,,
1416,2,Starter,monthly,active,15.0,2026-02-21,,
1417,3,Starter,annual,active,12.5,2024-11-30,,
1418,2,Starter,monthly,canceled,15.0,2024-07-08,2024-09-18,Missing features
1419,4,Pro,monthly,active,49.0,2026-06-26,,
1420,4,Pro,monthly,active,49.0,2024-11-13,,
1421,5,Pro,annual,active,40.83,2026-05-23,,
1422,4,Pro,monthly,upgraded,49.0,2026-06-24,2026-06-30,
1423,4,Pro,monthly,active,49.0,2024-06-28,,
1424,4,Pro,monthly,active,49.0,2024-10-31,,
1425,1,Free,monthly,active,0.0,2024-06-27,,
1426,5,Pro,annual,canceled,40.83,2025-07-03,2026-06-12,No longer needed
1427,1,Free,monthly,active,0.0,2024-06-28,,
1428,2,Starter,monthly,active,15.0,2026-04-01,,
1429,5,Pro,annual,active,40.83,2026-05-23,,
1430,2,Starter,monthly,active,15.0,2025-09-04,,
1431,2,Starter,monthly,canceled,15.0,2025-04-21,2025-07-26,Poor support experience
1432,1,Free,monthly,canceled,0.0,2025-01-03,2025-08-13,No longer needed
1433,2,Starter,monthly,active,15.0,2024-02-13,,
1434,1,Free,monthly,active,0.0,2024-03-24,,
1435,1,Free,monthly,upgraded,0.0,2026-05-25,2026-06-30,
1436,5,Pro,annual,active,40.83,2026-03-31,,
1437,4,Pro,monthly,active,49.0,2026-05-04,,
1438,7,Enterprise,annual,active,165.83,2024-10-03,,
1439,4,Pro,monthly,active,49.0,2024-05-03,,
1440,4,Pro,monthly,active,49.0,2026-01-19,,
1441,2,Starter,monthly,active,15.0,2024-05-04,,
1442,6,Enterprise,monthly,canceled,199.0,2025-05-22,2026-05-07,No longer needed
1443,2,Starter,monthly,canceled,15.0,2025-05-01,2026-06-09,Switched to competitor
1444,5,Pro,annual,active,40.83,2025-10-20,,
1445,7,Enterprise,annual,active,165.83,2026-05-23,,
1446,1,Free,monthly,active,0.0,2026-03-31,,
1447,2,Starter,monthly,active,15.0,2026-05-24,,
1448,5,Pro,annual,active,40.83,2024-10-17,,
1449,3,Starter,annual,active,12.5,2026-05-15,,
1450,3,Starter,annual,active,12.5,2024-02-25,,
1451,1,Free,monthly,canceled,0.0,2025-03-04,2025-04-18,Poor support experience
1452,6,Enterprise,monthly,active,199.0,2024-11-13,,
1453,1,Free,monthly,active,0.0,2025-07-24,,
1454,6,Enterprise,monthly,canceled,199.0,2025-02-14,2025-07-17,Poor support experience
1455,1,Free,monthly,active,0.0,2025-06-27,,
1456,2,Starter,monthly,active,15.0,2024-04-11,,
1457,2,Starter,monthly,active,15.0,2026-05-31,,
1458,4,Pro,monthly,upgraded,49.0,2026-04-27,2026-06-30,
1459,1,Free,monthly,canceled,0.0,2025-04-05,2026-04-23,Too expensive
1460,3,Starter,annual,canceled,12.5,2025-09-05,2026-03-03,Too expensive
1461,5,Pro,annual,active,40.83,2025-07-20,,
1462,1,Free,monthly,upgraded,0.0,2026-05-25,2026-06-30,
1463,1,Free,monthly,active,0.0,2025-11-07,,
1464,2,Starter,monthly,active,15.0,2025-10-06,,
1465,1,Free,monthly,canceled,0.0,2024-07-14,2026-05-27,Switched to competitor
1466,4,Pro,monthly,active,49.0,2026-06-27,,
1467,3,Starter,annual,active,12.5,2025-09-23,,
1468,2,Starter,monthly,active,15.0,2024-09-08,,
1469,1,Free,monthly,active,0.0,2025-01-20,,
1470,1,Free,monthly,upgraded,0.0,2026-04-20,2026-06-30,
1471,2,Starter,monthly,canceled,15.0,2025-10-01,2026-02-26,No longer needed
1472,3,Starter,annual,active,12.5,2024-06-15,,
1473,3,Starter,annual,active,12.5,2024-03-18,,
1474,6,Enterprise,monthly,active,199.0,2025-01-19,,
1475,2,Starter,monthly,canceled,15.0,2024-05-25,2026-01-23,No longer needed
1476,2,Starter,monthly,active,15.0,2024-08-14,,
1477,6,Enterprise,monthly,active,199.0,2025-09-23,,
1478,1,Free,monthly,active,0.0,2026-05-21,,
1479,1,Free,monthly,active,0.0,2024-11-25,,
1480,3,Starter,annual,canceled,12.5,2026-03-17,2026-04-08,No longer needed
1481,1,Free,monthly,active,0.0,2024-01-25,,
1482,3,Starter,annual,canceled,12.5,2025-01-25,2025-06-11,No longer needed
1483,7,Enterprise,annual,canceled,165.83,2025-08-22,2026-06-29,Poor support experience
1484,2,Starter,monthly,canceled,15.0,2026-05-01,2026-06-12,Too expensive
1485,1,Free,monthly,canceled,0.0,2024-06-01,2025-03-02,Missing features
1486,7,Enterprise,annual,active,165.83,2026-02-12,,
1487,4,Pro,monthly,active,49.0,2024-06-20,,
1488,1,Free,monthly,canceled,0.0,2025-11-01,2026-05-05,Budget cuts
1489,3,Starter,annual,active,12.5,2025-10-12,,
1490,1,Free,monthly,active,0.0,2026-06-01,,
1491,6,Enterprise,monthly,active,199.0,2026-06-23,,
1492,5,Pro,annual,active,40.83,2025-10-18,,
1493,4,Pro,monthly,active,49.0,2026-01-07,,
1494,5,Pro,annual,canceled,40.83,2026-03-18,2026-05-12,No longer needed
1495,1,Free,monthly,active,0.0,2025-08-20,,
1496,3,Starter,annual,active,12.5,2025-12-04,,
1497,4,Pro,monthly,canceled,49.0,2025-01-10,2025-03-13,Switched to competitor
1498,1,Free,monthly,active,0.0,2025-07-18,,
1499,3,Starter,annual,active,12.5,2025-04-12,,
1500,7,Enterprise,annual,canceled,165.83,2025-03-13,2025-12-16,Too expensive
1501,1,Free,monthly,active,0.0,2025-12-11,,
1502,3,Starter,annual,canceled,12.5,2024-05-27,2024-08-06,Budget cuts
1503,1,Free,monthly,active,0.0,2025-03-04,,
1504,1,Free,monthly,upgraded,0.0,2026-05-29,2026-06-30,
1505,2,Starter,monthly,active,15.0,2026-04-11,,
1506,7,Enterprise,annual,active,165.83,2025-12-11,,
1507,6,Enterprise,monthly,active,199.0,2025-05-11,,
1508,5,Pro,annual,active,40.83,2026-05-29,,
1509,5,Pro,annual,upgraded,40.83,2026-04-06,2026-06-30,
1510,1,Free,monthly,active,0.0,2025-11-09,,
1511,7,Enterprise,annual,canceled,165.83,2025-12-02,2026-06-11,Switched to competitor
1512,3,Starter,annual,active,12.5,2025-01-01,,
1513,1,Free,monthly,active,0.0,2024-06-02,,
1514,2,Starter,monthly,active,15.0,2024-06-30,,
1515,1,Free,monthly,active,0.0,2024-02-11,,
1516,5,Pro,annual,active,40.83,2025-05-04,,
1517,1,Free,monthly,active,0.0,2025-04-18,,
1518,2,Starter,monthly,active,15.0,2025-02-06,,
1519,1,Free,monthly,canceled,0.0,2026-04-06,2026-04-30,No longer needed
1520,1,Free,monthly,active,0.0,2026-06-15,,
1521,1,Free,monthly,active,0.0,2024-11-25,,
1522,1,Free,monthly,active,0.0,2025-11-02,,
1523,1,Free,monthly,active,0.0,2025-04-19,,
1524,1,Free,monthly,upgraded,0.0,2026-06-07,2026-06-30,
1525,3,Starter,annual,active,12.5,2024-11-12,,
1526,1,Free,monthly,active,0.0,2026-03-30,,
1527,3,Starter,annual,active,12.5,2024-10-07,,
1528,3,Starter,annual,active,12.5,2024-10-24,,
1529,1,Free,monthly,upgraded,0.0,2026-06-24,2026-06-30,
1530,2,Starter,monthly,active,15.0,2024-09-17,,
1531,2,Starter,monthly,active,15.0,2024-03-18,,
1532,3,Starter,annual,canceled,12.5,2025-05-23,2026-02-13,Budget cuts
1533,1,Free,monthly,active,0.0,2025-09-05,,
1534,3,Starter,annual,canceled,12.5,2024-06-22,2024-09-09,Switched to competitor
1535,5,Pro,annual,active,40.83,2026-04-08,,
1536,4,Pro,monthly,active,49.0,2024-10-21,,
1537,1,Free,monthly,canceled,0.0,2024-10-11,2025-05-26,Switched to competitor
1538,1,Free,monthly,active,0.0,2026-04-03,,
1539,3,Starter,annual,canceled,12.5,2024-03-23,2025-02-20,Poor support experience
1540,7,Enterprise,annual,active,165.83,2026-06-08,,
1541,2,Starter,monthly,canceled,15.0,2024-11-25,2026-01-15,Missing features
1542,1,Free,monthly,canceled,0.0,2025-03-01,2025-05-11,Poor support experience
1543,2,Starter,monthly,canceled,15.0,2025-08-30,2025-12-07,No longer needed
1544,1,Free,monthly,canceled,0.0,2024-12-07,2025-02-03,Missing features
1545,2,Starter,monthly,canceled,15.0,2024-11-09,2025-12-11,Poor support experience
1546,2,Starter,monthly,canceled,15.0,2024-10-18,2026-04-19,Budget cuts
1547,3,Starter,annual,canceled,12.5,2024-12-19,2025-05-05,Missing features
1548,1,Free,monthly,active,0.0,2026-05-11,,
1549,1,Free,monthly,active,0.0,2024-04-12,,
1550,3,Starter,annual,canceled,12.5,2025-12-20,2026-02-13,No longer needed
1551,1,Free,monthly,active,0.0,2024-03-24,,
1552,1,Free,monthly,active,0.0,2024-08-30,,
1553,5,Pro,annual,active,40.83,2025-08-30,,
1554,1,Free,monthly,active,0.0,2025-02-25,,
1555,1,Free,monthly,active,0.0,2024-01-02,,
1556,1,Free,monthly,active,0.0,2025-12-29,,
1557,1,Free,monthly,active,0.0,2024-01-03,,
1558,1,Free,monthly,active,0.0,2026-06-08,,
1559,1,Free,monthly,canceled,0.0,2024-07-11,2025-04-11,Budget cuts
1560,2,Starter,monthly,canceled,15.0,2024-03-03,2024-12-18,No longer needed
1561,5,Pro,annual,active,40.83,2024-09-17,,
1562,5,Pro,annual,active,40.83,2024-12-19,,
1563,2,Starter,monthly,active,15.0,2026-06-09,,
1564,6,Enterprise,monthly,canceled,199.0,2025-09-26,2025-11-08,Missing features
1565,1,Free,monthly,canceled,0.0,2024-09-04,2024-12-04,Poor support experience
1566,7,Enterprise,annual,active,165.83,2026-04-20,,
1567,1,Free,monthly,canceled,0.0,2024-01-02,2025-09-14,Budget cuts
1568,1,Free,monthly,canceled,0.0,2025-11-16,2026-03-08,No longer needed
1569,2,Starter,monthly,active,15.0,2025-04-26,,
1570,1,Free,monthly,active,0.0,2024-08-24,,
1571,1,Free,monthly,canceled,0.0,2026-01-25,2026-04-05,Too expensive
1572,2,Starter,monthly,canceled,15.0,2025-01-10,2025-07-05,No longer needed
1573,1,Free,monthly,canceled,0.0,2025-12-16,2026-04-30,Switched to competitor
1574,7,Enterprise,annual,active,165.83,2024-07-02,,
1575,2,Starter,monthly,upgraded,15.0,2026-05-13,2026-06-30,
1576,2,Starter,monthly,active,15.0,2026-02-20,,
1577,4,Pro,monthly,active,49.0,2024-02-02,,
1578,1,Free,monthly,active,0.0,2025-04-30,,
1579,1,Free,monthly,canceled,0.0,2024-03-15,2026-01-25,Poor support experience
1580,1,Free,monthly,active,0.0,2025-08-22,,
1581,2,Starter,monthly,active,15.0,2026-05-25,,
1582,4,Pro,monthly,canceled,49.0,2025-03-12,2025-09-12,Missing features
1583,1,Free,monthly,canceled,0.0,2025-07-27,2025-09-16,Switched to competitor
1584,5,Pro,annual,active,40.83,2025-03-04,,
1585,2,Starter,monthly,canceled,15.0,2024-06-24,2024-07-26,Budget cuts
1586,5,Pro,annual,canceled,40.83,2025-09-13,2025-11-08,No longer needed
1587,5,Pro,annual,upgraded,40.83,2026-06-29,2026-06-30,
1588,2,Starter,monthly,canceled,15.0,2026-02-14,2026-03-31,Too expensive
1589,1,Free,monthly,active,0.0,2024-02-28,,
1590,1,Free,monthly,active,0.0,2025-10-23,,
1591,1,Free,monthly,canceled,0.0,2025-05-17,2026-04-17,Too expensive
1592,1,Free,monthly,canceled,0.0,2024-02-11,2024-05-29,Switched to competitor
1593,3,Starter,annual,canceled,12.5,2024-06-11,2026-05-13,Budget cuts
1594,4,Pro,monthly,active,49.0,2024-12-07,,
1595,1,Free,monthly,active,0.0,2026-06-24,,
1596,1,Free,monthly,canceled,0.0,2026-03-16,2026-04-12,Switched to competitor
1597,3,Starter,annual,active,12.5,2026-06-29,,
1598,4,Pro,monthly,active,49.0,2025-10-02,,
1599,5,Pro,annual,active,40.83,2025-09-09,,
1600,1,Free,monthly,active,0.0,2025-06-18,,
1601,7,Enterprise,annual,canceled,165.83,2026-04-22,2026-06-12,Budget cuts
1602,4,Pro,monthly,active,49.0,2025-04-01,,
1603,3,Starter,annual,upgraded,12.5,2026-04-17,2026-06-30,
1604,1,Free,monthly,active,0.0,2025-01-21,,
1605,6,Enterprise,monthly,active,199.0,2025-03-01,,
1606,4,Pro,monthly,canceled,49.0,2025-11-20,2026-01-10,No longer needed
1607,4,Pro,monthly,active,49.0,2026-02-22,,
1608,1,Free,monthly,active,0.0,2026-04-05,,
1609,1,Free,monthly,active,0.0,2025-02-19,,
1610,1,Free,monthly,canceled,0.0,2026-05-25,2026-06-20,Switched to competitor
1611,3,Starter,annual,active,12.5,2025-05-27,,
1612,3,Starter,annual,active,12.5,2025-08-23,,
1613,1,Free,monthly,active,0.0,2026-01-26,,
1614,2,Starter,monthly,active,15.0,2025-11-27,,
1615,3,Starter,annual,active,12.5,2026-01-16,,
1616,4,Pro,monthly,canceled,49.0,2024-05-22,2026-04-06,Too expensive
1617,4,Pro,monthly,canceled,49.0,2024-10-09,2024-12-17,Budget cuts
1618,5,Pro,annual,active,40.83,2025-11-05,,
1619,6,Enterprise,monthly,active,199.0,2025-07-20,,
1620,1,Free,monthly,canceled,0.0,2025-07-11,2025-11-26,Too expensive
1621,2,Starter,monthly,active,15.0,2024-06-03,,
1622,1,Free,monthly,active,0.0,2025-06-05,,
1623,6,Enterprise,monthly,active,199.0,2024-11-23,,
1624,6,Enterprise,monthly,active,199.0,2026-06-23,,
1625,2,Starter,monthly,active,15.0,2024-10-26,,
1626,4,Pro,monthly,active,49.0,2025-01-12,,
1627,2,Starter,monthly,active,15.0,2025-08-19,,
1628,1,Free,monthly,active,0.0,2026-04-30,,
1629,2,Starter,monthly,canceled,15.0,2024-05-28,2025-12-12,Poor support experience
1630,1,Free,monthly,active,0.0,2026-03-01,,
1631,3,Starter,annual,active,12.5,2024-10-28,,
1632,3,Starter,annual,active,12.5,2025-02-11,,
1633,3,Starter,annual,canceled,12.5,2025-09-30,2025-12-07,No longer needed
1634,1,Free,monthly,active,0.0,2026-05-06,,
1635,2,Starter,monthly,canceled,15.0,2025-03-20,2026-02-23,Poor support experience
1636,2,Starter,monthly,active,15.0,2025-11-07,,
1637,3,Starter,annual,upgraded,12.5,2026-05-11,2026-06-30,
1638,3,Starter,annual,canceled,12.5,2024-12-31,2026-01-06,Missing features
1639,3,Starter,annual,active,12.5,2026-05-02,,
1640,2,Starter,monthly,active,15.0,2024-02-26,,
1641,1,Free,monthly,active,0.0,2024-03-08,,
1642,1,Free,monthly,active,0.0,2026-03-03,,
1643,2,Starter,monthly,active,15.0,2026-01-13,,
1644,3,Starter,annual,active,12.5,2026-01-13,,
1645,6,Enterprise,monthly,active,199.0,2025-12-11,,
1646,1,Free,monthly,canceled,0.0,2025-04-01,2026-02-24,Budget cuts
1647,1,Free,monthly,active,0.0,2024-12-19,,
1648,1,Free,monthly,active,0.0,2025-09-09,,
1649,1,Free,monthly,active,0.0,2025-10-24,,
1650,7,Enterprise,annual,canceled,165.83,2026-03-07,2026-05-11,Poor support experience
1651,1,Free,monthly,active,0.0,2024-10-09,,
1652,1,Free,monthly,canceled,0.0,2025-04-19,2025-08-03,Too expensive
1653,4,Pro,monthly,upgraded,49.0,2026-06-24,2026-06-30,
1654,1,Free,monthly,active,0.0,2026-01-22,,
1655,1,Free,monthly,upgraded,0.0,2026-06-16,2026-06-30,
1656,2,Starter,monthly,active,15.0,2025-05-19,,
1657,2,Starter,monthly,active,15.0,2025-02-16,,
1658,7,Enterprise,annual,active,165.83,2026-04-18,,
1659,6,Enterprise,monthly,canceled,199.0,2024-04-22,2025-08-17,Switched to competitor
1660,2,Starter,monthly,active,15.0,2025-10-28,,
1661,1,Free,monthly,active,0.0,2025-07-24,,
1662,2,Starter,monthly,active,15.0,2024-07-17,,
1663,4,Pro,monthly,active,49.0,2026-01-06,,
1664,1,Free,monthly,active,0.0,2025-07-20,,
1665,2,Starter,monthly,canceled,15.0,2024-12-31,2025-02-03,Poor support experience
1666,1,Free,monthly,canceled,0.0,2024-10-08,2026-04-01,Budget cuts
1667,3,Starter,annual,active,12.5,2025-10-26,,
1668,3,Starter,annual,canceled,12.5,2024-07-19,2025-12-04,Budget cuts
1669,2,Starter,monthly,canceled,15.0,2025-01-12,2026-04-28,Missing features
1670,3,Starter,annual,upgraded,12.5,2026-06-17,2026-06-30,
1671,1,Free,monthly,canceled,0.0,2024-09-14,2026-01-06,Too expensive
1672,2,Starter,monthly,active,15.0,2025-10-11,,
1673,3,Starter,annual,active,12.5,2025-08-09,,
1674,6,Enterprise,monthly,canceled,199.0,2024-09-09,2025-11-08,Switched to competitor
1675,3,Starter,annual,active,12.5,2025-10-12,,
1676,2,Starter,monthly,active,15.0,2025-01-09,,
1677,4,Pro,monthly,canceled,49.0,2026-02-13,2026-04-12,Budget cuts
1678,1,Free,monthly,canceled,0.0,2024-03-17,2025-06-19,Missing features
1679,1,Free,monthly,canceled,0.0,2026-03-23,2026-04-13,No longer needed
1680,1,Free,monthly,canceled,0.0,2024-04-19,2026-06-11,Budget cuts
1681,1,Free,monthly,active,0.0,2025-04-03,,
1682,2,Starter,monthly,upgraded,15.0,2026-03-05,2026-06-30,
1683,2,Starter,monthly,active,15.0,2025-09-11,,
1684,6,Enterprise,monthly,canceled,199.0,2025-04-26,2026-02-26,Too expensive
1685,4,Pro,monthly,active,49.0,2025-06-02,,
1686,1,Free,monthly,active,0.0,2025-07-08,,
1687,4,Pro,monthly,active,49.0,2024-08-05,,
1688,1,Free,monthly,active,0.0,2026-06-22,,
1689,1,Free,monthly,active,0.0,2026-01-15,,
1690,2,Starter,monthly,active,15.0,2024-07-27,,
1691,5,Pro,annual,canceled,40.83,2025-03-28,2026-04-25,Budget cuts
1692,1,Free,monthly,canceled,0.0,2026-01-06,2026-05-11,Budget cuts
1693,1,Free,monthly,canceled,0.0,2024-08-02,2024-11-28,Too expensive
1694,1,Free,monthly,canceled,0.0,2026-05-06,2026-06-21,Poor support experience
1695,6,Enterprise,monthly,active,199.0,2026-02-22,,
1696,6,Enterprise,monthly,active,199.0,2025-11-16,,
1697,7,Enterprise,annual,active,165.83,2025-07-14,,
1698,3,Starter,annual,active,12.5,2024-11-29,,
1699,1,Free,monthly,active,0.0,2024-02-24,,
1700,1,Free,monthly,active,0.0,2025-03-29,,
1701,2,Starter,monthly,active,15.0,2024-06-07,,
1702,2,Starter,monthly,active,15.0,2026-02-13,,
1703,3,Starter,annual,active,12.5,2026-03-19,,
1704,7,Enterprise,annual,active,165.83,2024-12-15,,
1705,4,Pro,monthly,canceled,49.0,2026-02-08,2026-04-25,Switched to competitor
1706,1,Free,monthly,canceled,0.0,2025-03-26,2025-08-23,Switched to competitor
1707,3,Starter,annual,active,12.5,2025-05-17,,
1708,2,Starter,monthly,active,15.0,2024-07-31,,
1709,2,Starter,monthly,active,15.0,2026-05-14,,
1710,2,Starter,monthly,upgraded,15.0,2026-05-29,2026-06-30,
1711,4,Pro,monthly,active,49.0,2024-12-08,,
1712,1,Free,monthly,active,0.0,2024-03-09,,
1713,4,Pro,monthly,canceled,49.0,2024-06-20,2025-10-12,Poor support experience
1714,3,Starter,annual,active,12.5,2024-07-16,,
1715,3,Starter,annual,active,12.5,2024-04-27,,
1716,1,Free,monthly,active,0.0,2024-02-24,,
1717,2,Starter,monthly,active,15.0,2026-01-08,,
1718,6,Enterprise,monthly,canceled,199.0,2024-07-23,2025-08-03,Budget cuts
1719,4,Pro,monthly,canceled,49.0,2024-04-16,2024-12-02,Missing features
1720,1,Free,monthly,active,0.0,2024-12-11,,
1721,6,Enterprise,monthly,active,199.0,2026-04-07,,
1722,1,Free,monthly,active,0.0,2026-01-14,,
1723,1,Free,monthly,canceled,0.0,2024-07-14,2024-11-30,Budget cuts
1724,4,Pro,monthly,active,49.0,2024-09-01,,
1725,2,Starter,monthly,active,15.0,2024-08-24,,
1726,7,Enterprise,annual,active,165.83,2024-02-13,,
1727,1,Free,monthly,active,0.0,2026-04-27,,
1728,1,Free,monthly,active,0.0,2025-09-22,,
1729,3,Starter,annual,active,12.5,2024-03-07,,
1730,4,Pro,monthly,upgraded,49.0,2026-05-11,2026-06-30,
1731,1,Free,monthly,canceled,0.0,2024-02-09,2026-04-30,Switched to competitor
1732,2,Starter,monthly,canceled,15.0,2026-01-05,2026-03-26,No longer needed
1733,7,Enterprise,annual,active,165.83,2025-03-19,,
1734,2,Starter,monthly,canceled,15.0,2024-03-22,2025-07-28,Budget cuts
1735,2,Starter,monthly,canceled,15.0,2024-05-22,2024-07-25,No longer needed
1736,3,Starter,annual,active,12.5,2024-11-23,,
1737,6,Enterprise,monthly,active,199.0,2026-06-14,,
1738,4,Pro,monthly,active,49.0,2024-03-06,,
1739,3,Starter,annual,active,12.5,2024-12-30,,
1740,5,Pro,annual,active,40.83,2025-03-10,,
1741,2,Starter,monthly,active,15.0,2025-08-10,,
1742,2,Starter,monthly,active,15.0,2024-09-22,,
1743,5,Pro,annual,active,40.83,2026-02-19,,
1744,3,Starter,annual,active,12.5,2025-10-28,,
1745,2,Starter,monthly,active,15.0,2026-04-30,,
1746,2,Starter,monthly,canceled,15.0,2026-01-20,2026-02-09,No longer needed
1747,1,Free,monthly,active,0.0,2024-01-27,,
1748,1,Free,monthly,active,0.0,2025-11-07,,
1749,1,Free,monthly,active,0.0,2025-01-13,,
1750,2,Starter,monthly,active,15.0,2024-05-23,,
1751,2,Starter,monthly,canceled,15.0,2025-02-12,2025-04-17,Missing features
1752,2,Starter,monthly,canceled,15.0,2025-10-11,2025-12-30,Switched to competitor
1753,1,Free,monthly,active,0.0,2025-06-30,,
1754,3,Starter,annual,active,12.5,2025-03-09,,
1755,1,Free,monthly,canceled,0.0,2025-11-17,2026-03-25,Poor support experience
1756,1,Free,monthly,canceled,0.0,2024-02-14,2025-03-05,Switched to competitor
1757,7,Enterprise,annual,canceled,165.83,2024-03-06,2024-05-06,No longer needed
1758,1,Free,monthly,canceled,0.0,2026-01-10,2026-04-19,Switched to competitor
1759,4,Pro,monthly,upgraded,49.0,2026-06-25,2026-06-30,
1760,1,Free,monthly,active,0.0,2025-03-15,,
1761,3,Starter,annual,active,12.5,2024-06-12,,
1762,1,Free,monthly,active,0.0,2025-11-14,,
1763,3,Starter,annual,active,12.5,2024-09-21,,
1764,7,Enterprise,annual,canceled,165.83,2024-04-29,2024-10-19,Poor support experience
1765,2,Starter,monthly,upgraded,15.0,2026-04-20,2026-06-30,
1766,1,Free,monthly,canceled,0.0,2024-02-14,2025-09-26,Budget cuts
1767,4,Pro,monthly,active,49.0,2024-11-28,,
1768,1,Free,monthly,active,0.0,2024-10-28,,
1769,2,Starter,monthly,active,15.0,2025-12-17,,
1770,1,Free,monthly,active,0.0,2026-05-03,,
1771,5,Pro,annual,active,40.83,2025-11-12,,
1772,4,Pro,monthly,active,49.0,2025-02-09,,
1773,2,Starter,monthly,active,15.0,2024-11-30,,
1774,4,Pro,monthly,active,49.0,2025-03-01,,
